,Source,MaterialType,PlasticTypeSpecific,PlasticTypeGeneral,IncubationTime,IncubationGeneral,Temperature,Light
9a33830bff4e9a390493c4092f620b64,0.0,2.0470293774197035e-05,9.160798024669497e-06,0.0,1.8375431515470575e-05,0.0,0.0,0.0
587a0606b24db52ca037cc6f7a6bdfa6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5451073a84a3fc554cf199b95245415d,0.0,0.00033289904050749634,0.00013825986624313317,0.0,5.8192274802220375e-05,6.149361086890952e-05,0.000247182604146985,0.0008113214759236067
61e2f28e499bbd8f438e970d92f9acc8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7f9f729c474d1c76904b479a156ff334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27581bd56d23a5ce184f41ebd43301b8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6d809ddd6eff8138c00e4c00b92f95be,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3aca4b8b04ae3541600d93df2568a623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0eb3e6b4bd00f9997c2ad343abeddc31,0.0,0.00019003444302217803,1.2875787392331381e-05,4.70485749885604e-06,0.0011167191632046269,4.154107668099492e-05,3.0134876015648713e-06,0.0015296696127763602
b24d1b244d8cbe7a02422ddaa4d85531,0.0,0.0,0.0,0.0,0.0001947631751487045,0.0,0.00010015380938571394,9.726624654960326e-05
915f094c4e716b65c0fbb3b50154b9d8,0.0,2.505754217827093e-05,4.751684029907662e-05,0.0,0.0,0.0,8.004673002425519e-06,0.0
328e0479460a254ba5bfdfbd48e92f98,0.0,1.2000341813972368e-05,0.0,0.0,2.2882107599130576e-05,0.0,0.0,3.290813244755842e-05
7f1da50ee56d626264361b7b1a058247,0.0,2.155718190586375e-05,3.3796697816922504e-05,0.0,0.0,0.0,8.76198474223654e-06,0.00017057603169346746
cf7513670eb44f9f089ae6703de2b1e4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3dbc9df5897cb346c6c21482395ecf59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2a33ef6653297501ddb2c5710e58fbdd,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
e48f0415c755a58e0a0c541963963924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
511b7e6466cb6e3fcb0f3b1b802f681e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b86aacc1c485e9da6b70cd59c40c730e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
a46ef26c68f34bf00032851f65c69f36,0.0,0.0,2.008459139060531e-05,0.00016335142129855995,3.280984295692575e-06,1.0574880509824743e-05,3.8097438352495097e-06,0.0
9664f484c0b9746895f73d5cb49beb6b,0.0,0.0,1.321842988571647e-05,0.00012290610786478673,2.902398192350595e-05,0.0,0.0,6.959650100299056e-05
abb07f582a3bd51246ab6ff9b63f92a4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2b5d99e2921cdd7ad831a55b9b86baa1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33ad0f39ecb60d4bef009d51af044690,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14fcd0223467f70ad29283eebcf9691b,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
a8952c4742fdeef3f29f20df1f1a8ecc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ad9018f80e00f2ca4b48067195ac310d,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
f340915ad0e32327de855806168ad9a6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ad72127c01dac114c005c83404612b5d,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
f2fb5bb0c325924e10f3ae4aa16f0b9d,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
c334d99c22ee52d6b88203ce45023ecc,0.0,0.0,4.4999720168912495e-05,0.00012249707799539807,4.494690884472514e-05,3.604521177909179e-05,0.0,7.52551886594213e-05
6acb923e8fa50c633b51a19b0807c61c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1b4ae17ef7544a568a8898b7f0d32fd3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b3f3c9e6976a6c20d3f17f3e5f6f2118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4f463752646674c97d5474c70ed00059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9186cc569a93c3af4ca5af767522c576,0.0,0.0018381383013158245,0.0,0.000532537479574922,0.0,9.504581631414585e-06,0.0,0.0010956480258241632
0a89d39a6efaa924ac57d90ae88a64cc,0.0,7.255061040017154e-05,0.0002613963691525323,8.916332441213045e-05,0.0,4.032309806604112e-05,4.910461315231275e-05,0.0014233460772294273
87c63a099091784b30d2cea9d3de4a28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
d64bc76b52f0193692055f7766588e47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4199d044e2eef954376e82f192d8350d,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bc05288d26814363bd9b443cd8659dcc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b7283d41ddcee7252ddf726ff72bdbdb,0.0,0.0,0.0,0.0009405781040206045,0.0,0.0,0.0,0.0
7a9d5eeaddedc63aab5cab64000e1981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
144bdefc1a24877d6cf6f2cd26fb72d7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34102460dacdc2d8e29f9b2d020b9828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192123523b11aa8483bc449410cb1cdf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bb0cce16efac43e6eb16e570cafd2ed0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
232c4ba127b4b1bb548f8d6c542eb66b,0.0,7.114838442442329e-05,0.0009313905155596814,0.0019226492931066614,5.434952922838899e-06,0.0,1.3676949413570297e-06,2.483011466782358e-05
48f040a72515769dc432794d861ec198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
c4fef24c7d6f0ede7b4e334ad9752854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39ef02a62118c1f096ede90310feef23,0.0,7.048566022335173e-06,2.0197122524887256e-05,7.388560513012396e-05,0.0,4.872046837711285e-06,0.0,5.7428410572512186e-05
82bd0b8352c18d240006d10b4078cc76,0.0,0.0003627707573009347,4.465698764146992e-05,0.0002276767370675044,0.0,0.0017295343837360243,2.5191675151032544e-05,0.0001534864668819829
18d82d8d0a976e8cd2e094b534c9a942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
aeae7e230e3ebcf727cb638734992e48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
288feeabf3abd35ebb07987d1c187e69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ae870c432507512d53146bf2d47eb2ad,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fde545fc0df5eb2a1d0b6a8cb9f39156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
a7c66cada276a09010c9619f681e35bd,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6c3086a6de1036e61f64c69ecb956373,0.0,0.0,0.0,0.0,1.0544918336989296e-05,0.0,0.0,2.0351914389400466e-05
ea4aed50abe7f1c923cdfea4897b7d18,0.0,0.00016559066443559453,0.0001726447066029002,0.0006486299175907376,1.4027289250422255e-05,6.667000118273101e-05,1.9086049498989043e-06,0.00041182849719988244
29323bcee6d4c4533cb2a4ef36b9d14a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
c93836927d39c0db66b27bdba78b3a42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7422e5415874d332de6657fce1524c6f,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
966751b812bb7f04e791151fab78040a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
477a51517ea1e8da491010227e018cfb,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
c9eeb9179e405b1fd7846a8aefb864d1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9603f62b126cedb1bf9c0f5e8d72547e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3fe5c032215c933745e281b4e338d90b,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9630a30536b1ff5353f9c9b3c12bcf1e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
a7a963bf0fb0d67274c1d3c9769263b9,0.0,0.0,0.0,0.00010684300747197877,0.0,0.0,0.0,0.0
699574af1c33297df6af24ae7d289b3a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14cbfbff578d66019bd47d58c798b4c3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
e7ec7f4a6af87d8d8cbb1a4dbf5f55ef,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7a13fb5f2b1b76ceb6ed76c61274e8e3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68d1a431d36b09730ebfc092d2341a08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36948bac9d861c4b1622e86f819a9792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55be4816121a8d2d348b5ea711e0a54e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4586817460807316e-05
ee0fc6c6787f28dcf90136fc6a39d9fe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1416c142b2320765d7b3b92238f1a19f,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43d8979d52d1de83df6e15a3bd899fbc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
183b1085ec7d9b20001265937f063710,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
df5d3a055e5f03a0b497945487e968f9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Score,0.7333333333333333,0.26666666666666666,0.3333333333333333,0.3333333333333333,0.005127114744839845,0.8,-0.11095449442065863,0.4666666666666667
OOB_score,0.7796610169491526,0.3389830508474576,0.3220338983050847,0.4406779661016949,0.014910352180039,0.6949152542372882,0.016493939455349826,0.423728813559322
