assembly,pcaG,pcaH,PETase,tphA2,tphA3,tphB
2513237296,0,0,0,0,0,1
2513237297,0,0,0,0,0,0
2513237298,0,0,0,0,0,0
2513237299,0,0,0,0,0,0
2513237300,0,0,0,0,0,0
2513237301,0,0,0,0,0,0
2513237302,0,0,0,0,0,1
2513237303,0,0,0,0,0,0
2513237304,0,0,0,0,0,0
2513237305,4,6,0,4,0,2
2513237306,0,0,0,0,0,0
2513237309,0,0,0,0,0,0
2513237310,0,0,0,0,0,0
2513237311,0,0,0,0,0,1
2513237312,0,0,0,0,0,0
2513237313,0,0,0,0,0,0
2513237314,0,0,0,0,0,0
2513237316,0,0,0,0,0,0
2513237320,1,1,0,6,0,2
2513237321,0,0,0,0,0,0
2513237322,0,0,0,0,0,4
2513237323,0,0,0,0,0,0
2513237324,0,0,0,0,0,0
2513237326,0,0,0,0,0,0
2513237327,1,1,0,0,0,0
2513237329,0,0,0,0,0,0
2513237330,0,0,0,0,0,0
2513237331,0,0,0,0,0,0
2513237332,0,0,0,0,0,0
2513237333,3,1,0,0,0,2
2513237334,0,0,0,0,0,0
2513237335,0,0,0,0,0,0
2513237337,0,0,0,1,0,0
2513237338,0,0,0,0,0,0
2513237339,0,0,0,0,0,1
2513237340,0,0,0,0,0,0
2513237341,0,0,0,0,0,0
2513237342,0,0,0,0,0,6
2513237343,0,0,0,0,0,0
2513237344,0,0,0,0,0,0
2513237345,0,0,0,0,0,0
2513237346,0,0,0,0,0,0
2513237348,0,0,0,0,0,0
2513237349,0,0,0,0,0,0
2513237350,0,0,0,0,0,0
2513237351,2,3,0,2,0,1
2513237354,2,2,0,0,0,9
2513237355,0,1,0,1,0,0
2513237357,0,0,0,0,0,0
2513237358,0,0,0,0,0,0
2513237359,0,0,0,0,0,0
2513237360,0,0,0,0,0,0
2513237361,0,0,0,0,0,0
2513237362,0,0,0,0,0,0
2513237365,0,0,0,0,0,0
2513237367,0,0,0,0,0,0
2513237368,0,0,0,0,0,0
2513237369,0,0,0,0,0,0
2513237370,0,0,0,0,0,0
2513237372,3,2,0,2,0,2
2513237373,0,0,0,0,0,0
2513237374,0,0,0,0,0,0
2513237375,0,0,0,0,0,0
2513237377,0,0,0,0,0,0
2513237379,0,0,0,0,0,0
2513237384,0,0,0,0,0,0
2513237385,0,0,0,0,0,2
2513237386,0,0,0,0,0,0
2513237391,0,0,0,0,0,0
2513237392,0,0,0,0,0,0
2513237393,0,0,0,1,0,0
2513237397,0,0,0,0,0,0
2513237398,0,0,0,0,0,0
2513237399,0,0,0,0,0,0
2514752017,0,0,0,0,0,0
2514752023,0,0,0,0,0,0
2514752024,0,0,0,0,0,0
2514752027,0,0,0,0,0,0
2514752028,1,2,0,1,0,0
2514885002,0,0,0,0,0,0
2514885032,0,0,0,0,0,0
2514885035,3,5,0,3,0,3
2514885042,2,2,0,7,0,1
2514885044,6,4,0,4,0,0
2514885045,4,3,0,2,0,1
2515075008,0,0,0,0,0,0
2515075009,2,4,0,3,0,1
2515075013,2,3,3,2,0,3
2515154000,0,0,0,0,0,0
2515154003,0,0,0,0,0,0
2515154007,0,0,0,0,0,0
2515154008,0,1,0,0,0,1
2515154010,0,0,0,0,0,0
2515154012,0,0,0,11,0,1
2515154014,0,0,0,2,0,2
2515154015,3,1,0,2,0,0
2515154016,1,1,1,2,0,0
2515154019,0,0,0,0,0,0
2515154021,0,1,0,1,0,0
2515154022,0,1,0,1,0,1
2515154024,0,0,0,0,0,0
2515154025,0,0,0,0,0,0
2515154028,0,0,0,0,0,0
2515154030,0,1,0,0,0,0
2515154033,0,0,0,0,0,0
2515154047,0,0,0,0,0,0
2515154048,0,0,0,0,0,0
2515154049,0,0,0,0,0,3
2515154050,0,0,0,0,0,0
2515154051,0,0,0,0,0,0
2515154053,2,2,0,3,1,7
2515154056,0,0,0,0,0,2
2515154059,0,0,0,0,0,1
2515154070,0,1,0,1,0,0
2515154071,0,0,0,0,0,0
2515154073,0,0,0,6,0,0
2515154074,0,0,0,0,0,0
2515154075,0,0,0,6,0,2
2515154076,0,0,0,2,0,0
2515154077,0,0,0,4,0,2
2515154078,0,0,0,3,0,0
2515154079,4,3,0,2,0,1
2515154080,0,0,0,1,0,0
2515154081,3,3,0,2,0,0
2515154082,0,0,0,0,0,0
2515154083,0,0,0,0,0,1
2515154084,1,1,0,0,0,0
2515154085,0,0,0,0,0,0
2515154086,0,0,0,0,0,0
2515154087,0,0,0,10,0,0
2515154089,2,1,1,0,0,0
2515154090,0,0,0,0,0,0
2515154091,0,0,0,0,0,0
2515154095,2,1,1,0,0,1
2515154105,2,3,1,2,0,3
2515154107,3,3,0,1,0,1
2515154108,0,0,0,0,0,0
2515154110,0,0,0,0,0,0
2515154111,0,2,0,0,0,0
2515154112,7,8,0,3,0,10
2515154118,0,0,1,0,0,0
2515154119,0,0,0,0,0,6
2515154121,0,0,0,0,0,0
2515154123,2,4,0,8,1,7
2515154130,0,0,0,2,0,0
2515154131,0,1,0,0,0,0
2515154133,2,3,0,0,0,1
2515154140,3,2,0,0,0,0
2515154141,2,2,1,4,0,0
2515154142,1,1,0,0,0,0
2515154143,4,1,0,6,0,9
2515154144,0,0,0,0,0,0
2515154145,0,0,0,0,0,0
2515154146,0,0,0,0,0,0
2515154147,0,0,0,0,0,2
2515154150,0,0,1,1,0,0
2515154151,2,2,0,0,0,1
2515154152,0,0,0,0,0,0
2515154154,0,1,0,1,0,1
2515154155,0,0,0,0,0,2
2515154157,0,0,0,0,0,1
2515154158,0,0,0,0,0,0
2515154160,0,0,0,1,0,6
2515154161,0,0,0,1,0,1
2515154165,1,1,1,0,0,1
2515154166,1,1,1,0,0,1
2515154167,3,4,0,0,0,2
2515154170,0,0,0,1,0,0
2515154172,0,1,0,1,0,0
2515154175,0,0,0,0,0,1
2515154176,0,0,0,0,0,0
2515154177,0,0,0,1,0,0
2515154179,2,1,1,0,0,1
2515154190,3,3,0,0,0,0
2515154191,0,0,0,0,0,1
2515154195,0,0,0,0,0,0
2515154196,3,3,0,0,0,0
2515154197,3,1,1,8,0,1
2515154207,0,0,0,0,0,0
2515154209,0,0,0,0,0,0
2515154210,0,0,0,3,0,0
2515154211,0,0,0,0,0,0
2515154212,0,0,0,0,0,0
2515154213,0,0,0,2,0,1
2516143000,0,1,0,0,0,0
2516143002,0,1,0,0,0,1
2516143004,0,0,0,0,0,0
2516143008,3,4,0,1,0,2
2516143011,0,0,0,0,0,0
2516143012,0,0,0,0,0,1
2516143014,0,0,0,1,0,1
2516143018,2,5,0,3,0,3
2516143025,0,0,0,0,0,2
2516143027,0,0,0,0,0,0
2516143028,0,0,0,0,0,0
2516143049,0,0,0,0,0,0
2516143056,0,0,0,0,0,2
2516143062,0,0,0,0,0,2
2516143071,0,0,0,0,0,0
2516143080,0,0,0,0,0,1
2516143087,0,0,0,0,0,1
2516143098,0,0,0,0,0,1
2516143101,0,0,0,0,0,0
2516143105,3,3,0,3,0,8
2516143106,0,0,0,0,0,5
2516143107,0,0,0,0,0,0
2516143111,0,0,0,6,3,9
2516143113,0,0,0,0,0,2
2516143117,0,0,0,3,0,0
2516143122,0,0,0,0,0,0
2516143123,0,0,0,0,0,0
2516493006,1,1,0,2,0,1
2516493017,0,0,0,0,0,0
2516493018,0,0,0,3,0,3
2516493019,0,0,0,0,0,0
2516493021,0,0,0,0,0,0
2516493022,5,5,0,8,0,2
2516493023,0,0,0,0,0,0
2516493024,0,1,0,1,0,2
2516493025,0,0,0,0,0,0
2516493026,0,0,0,1,0,1
2516493027,0,1,0,2,0,0
2516493028,0,0,0,0,0,0
2516493029,0,0,0,2,0,1
2516493030,0,0,0,0,0,0
2516493031,2,3,0,1,0,2
2516493032,0,0,0,1,0,0
2516653003,1,1,0,0,0,0
2516653004,1,1,0,0,0,0
2516653008,0,0,0,0,0,0
2516653010,1,1,0,0,0,1
2516653012,0,0,0,0,0,1
2516653015,1,1,0,0,0,1
2516653016,1,1,0,0,0,0
2516653017,1,1,0,0,0,1
2516653019,0,0,0,0,0,0
2516653020,0,0,0,0,0,0
2516653024,1,1,0,1,0,0
2516653027,3,2,0,3,0,4
2516653028,0,0,1,1,0,0
2516653030,0,0,0,0,0,0
2516653033,0,0,0,0,0,0
2516653037,2,1,0,2,0,2
2516653041,0,0,0,0,0,0
2516653045,0,0,0,0,0,0
2516653049,0,0,0,8,0,0
2516653050,0,1,0,0,0,0
2516653052,0,0,0,0,0,0
2516653053,0,0,0,0,0,0
2516653054,0,0,0,2,0,1
2516653055,2,2,0,0,0,0
2516653058,0,0,0,0,0,1
2516653063,0,1,0,1,0,2
2516653066,0,0,0,0,0,0
2516653074,4,6,0,13,0,14
2516653075,0,0,0,0,0,1
2516653076,1,1,0,3,0,2
2516653077,3,7,0,4,0,2
2516653079,0,0,0,1,0,0
2516653082,0,0,0,0,0,0
2516653085,4,7,0,4,0,2
2517093002,0,0,0,0,0,0
2517093003,0,0,1,0,0,0
2517093004,0,0,0,2,0,1
2517093005,2,2,0,3,0,6
2517093006,0,0,0,0,0,0
2517093007,0,0,1,10,0,0
2517093008,0,0,0,0,0,0
2517093009,0,0,0,0,0,0
2517093010,0,0,0,0,0,1
2517093011,0,1,0,1,0,1
2517093012,0,2,0,4,0,0
2517093013,2,2,0,0,0,1
2517093016,2,1,2,0,0,1
2517093017,1,0,2,1,0,1
2517093018,0,0,0,1,0,4
2517093019,0,0,0,1,0,0
2517093029,0,0,0,0,0,0
2517093030,0,0,0,0,0,0
2517093031,0,0,0,0,0,0
2517093039,0,0,0,0,0,0
2517093040,2,2,0,4,1,3
2517093042,0,0,0,1,0,0
2517093043,0,0,0,0,0,0
2517093044,0,0,0,1,0,0
2517093047,0,0,0,0,0,0
2517093048,0,0,0,1,0,0
2517093049,0,0,0,4,0,1
2517093050,1,1,0,2,0,7
2517287003,0,0,0,0,0,0
2517287004,0,0,0,0,0,0
2517287006,0,0,0,0,0,0
2517287015,1,1,0,2,0,0
2517287016,2,2,2,0,0,1
2517287017,0,0,0,3,0,0
2517287020,3,3,0,6,1,1
2517287021,0,0,0,0,0,0
2517287022,0,0,0,1,0,1
2517287024,0,0,0,0,0,0
2517287025,1,1,0,1,0,1
2517287026,2,3,0,0,0,1
2517287027,0,0,0,0,0,0
2517287028,0,0,0,1,0,1
2517287029,3,6,0,3,0,1
2517287031,0,2,0,1,0,0
2517287032,4,1,0,2,0,9
2517287033,1,0,0,1,0,1
2517287034,0,0,0,1,0,0
2517434004,0,0,0,0,0,0
2517434007,0,0,0,0,0,1
2517434008,0,0,0,0,0,0
2517434009,2,3,0,3,0,2
2517434010,0,0,0,0,0,0
2517434011,0,0,0,0,0,0
2517434012,0,0,0,3,0,3
2517434013,3,3,2,1,0,1
2517487003,0,0,0,0,0,0
2517487004,0,0,0,0,0,0
2517487005,0,0,0,0,0,0
2517487012,0,0,0,0,0,0
2517487019,0,0,0,0,0,0
2517572000,0,0,0,0,0,0
2517572001,0,0,0,0,0,0
2517572002,0,0,0,0,0,0
2517572003,0,0,0,0,0,1
2517572004,0,0,0,0,0,0
2517572005,0,0,0,0,0,0
2517572010,1,1,0,0,0,2
2517572011,1,1,0,0,0,2
2517572012,0,0,0,0,0,0
2517572015,0,0,0,0,0,0
2517572017,0,0,0,0,0,0
2517572021,0,0,0,0,0,0
2517572023,0,0,0,0,0,0
2517572024,0,0,0,0,0,0
2517572073,0,0,0,1,0,0
2517572074,0,0,0,0,0,0
2517572076,4,4,0,3,0,1
2517572081,0,0,0,0,0,0
2517572096,2,2,0,3,0,5
2517572100,0,0,0,0,0,0
2517572101,0,0,0,3,0,0
2517572102,3,1,0,0,0,0
2517572104,0,0,0,0,0,0
2517572109,0,0,0,0,0,0
2517572110,0,0,0,0,0,0
2517572114,0,0,0,0,0,0
2517572120,0,0,0,0,0,0
2517572121,2,1,0,0,0,1
2517572123,3,1,0,1,0,5
2517572124,2,1,0,1,0,11
2517572133,0,0,0,2,0,0
2517572134,0,0,0,2,0,0
2517572136,0,0,0,1,0,0
2517572140,0,0,0,0,0,0
2517572146,0,0,0,0,0,0
2517572147,4,4,0,0,0,1
2517572150,0,0,0,0,0,0
2517572151,0,1,0,0,0,0
2517572174,0,0,0,0,0,0
2517572175,3,3,0,6,0,8
2517572181,0,0,0,1,0,2
2517572189,0,0,0,0,0,0
2517572203,0,0,0,0,0,1
2517572208,0,0,0,0,0,0
2517572213,0,0,0,0,0,0
2517572214,3,3,0,1,0,6
2517572215,0,0,0,0,0,1
2517572222,0,1,0,0,0,0
2517572231,3,3,0,1,0,3
2517572238,0,0,0,0,0,0
2517572240,0,0,0,0,0,0
2517572241,0,0,0,19,3,1
2517572242,4,3,0,7,0,0
2517572243,1,2,0,1,0,2
2517572244,0,0,0,0,0,0
2517572245,4,4,0,10,2,4
2517572246,1,1,0,4,0,1
2517572247,2,2,0,0,0,8
2517572248,0,0,0,0,0,0
2518285522,0,0,0,0,0,0
2518285523,0,0,0,0,0,0
2518285526,3,1,1,5,0,1
2518285527,0,0,0,0,0,0
2518285528,0,0,0,0,0,0
2518285529,0,0,0,0,0,0
2518285533,0,0,0,0,0,0
2518285537,0,0,0,0,0,0
2518285541,0,0,0,0,0,0
2518285549,0,0,0,0,0,0
2518285587,0,0,0,3,0,0
2518285588,2,2,0,3,1,3
2518285594,0,0,0,0,0,1
2518285595,0,0,0,0,0,0
2518285596,0,0,0,0,0,0
2518285597,0,0,0,0,0,0
2518285598,0,0,0,0,0,0
2518285603,4,5,0,0,0,0
2518285604,0,0,0,0,0,0
2518285608,0,0,0,0,0,0
2518285616,0,0,0,1,0,0
2518645508,0,0,0,0,0,0
2518645512,0,0,0,0,0,0
2518645520,0,0,0,0,0,0
2518645527,0,0,0,0,0,0
2518645530,0,0,0,0,0,0
2518645532,0,0,0,0,0,0
2518645533,0,0,0,0,0,0
2518645534,0,0,0,0,0,1
2518645539,0,0,0,0,0,0
2518645540,0,0,0,0,0,0
2518645542,0,0,0,0,0,0
2518645545,0,0,0,0,0,0
2518645546,0,0,0,0,0,0
2518645547,0,1,0,0,0,1
2518645553,0,0,0,0,0,0
2518645555,0,0,0,1,0,5
2518645556,0,0,0,0,0,0
2518645558,0,0,0,0,0,3
2518645559,0,0,0,2,0,6
2518645560,0,0,0,0,0,0
2518645564,0,0,0,0,0,0
2518645565,0,0,0,0,0,0
2518645566,0,0,0,0,0,0
2518645567,0,1,0,2,0,1
2518645571,4,5,0,3,0,9
2518645575,2,2,0,1,0,0
2518645580,4,5,0,9,1,9
2518645582,0,0,0,0,0,0
2518645587,2,1,1,2,1,3
2518645588,0,0,0,1,0,1
2518645589,0,0,0,0,0,1
2518645591,3,3,0,5,0,5
2518645603,0,0,0,0,0,0
2518645604,0,0,0,0,0,0
2518645605,7,7,0,4,0,1
2518645606,0,0,0,0,0,0
2518645607,0,0,0,0,0,0
2518645611,3,3,0,2,0,1
2518645612,0,0,0,0,0,1
2518645613,0,0,0,0,0,0
2518645614,0,0,0,0,0,0
2518645616,0,0,0,0,0,1
2518645617,0,0,0,3,0,1
2518645619,0,0,0,0,0,3
2518645623,0,0,4,0,0,0
2519103012,0,1,0,0,0,0
2519103017,0,0,0,1,0,2
2519103024,0,0,0,0,0,0
2519103028,0,0,0,0,0,0
2519103046,0,0,0,0,0,0
2519103049,3,2,0,7,1,2
2519103054,0,0,0,0,0,0
2519103055,3,3,0,2,0,4
2519103057,0,0,0,0,0,0
2519103058,0,0,0,0,0,0
2519103063,0,0,0,0,0,0
2519103065,0,0,0,0,0,0
2519103067,0,0,0,0,0,0
2519103073,0,0,0,0,0,0
2519103074,0,0,0,0,0,2
2519103076,3,3,0,2,0,4
2519103087,0,0,0,7,1,0
2519103088,0,0,0,0,0,0
2519103095,0,0,0,0,0,0
2519103097,0,0,0,0,0,0
2519103098,0,0,0,1,0,1
2519103099,0,0,0,0,0,0
2519103100,0,0,0,0,0,0
2519103101,0,0,0,0,0,0
2519103102,0,0,0,0,0,0
2519103105,0,0,0,0,0,0
2519103107,0,0,0,0,0,1
2519103108,0,0,0,0,0,0
2519103111,0,0,0,0,0,0
2519103114,0,0,0,0,0,5
2519103119,0,0,0,0,0,0
2519103122,0,0,0,0,0,0
2519103125,0,0,0,0,0,2
2519103129,0,0,0,0,0,0
2519103132,3,3,0,2,0,4
2519103146,0,0,0,0,0,0
2519103147,0,0,0,0,0,0
2519103148,0,0,0,0,0,3
2519103154,0,0,0,0,0,2
2519103155,0,0,0,0,0,0
2519103158,3,3,0,2,0,4
2519103159,2,2,0,1,0,2
2519103160,2,2,0,1,0,2
2519103165,0,0,0,0,0,2
2519103166,0,0,0,0,0,2
2519103178,0,0,0,0,0,0
2519103182,0,0,0,0,0,0
2519103184,0,0,0,2,0,0
2519103187,0,1,0,0,0,0
2519103191,0,0,0,0,0,1
2519103198,0,0,0,0,0,1
2519899509,0,0,0,1,0,1
2519899511,2,1,0,0,0,2
2519899517,0,0,0,3,0,3
2519899518,0,0,0,0,0,0
2519899530,0,0,0,0,0,1
2519899532,0,0,0,0,0,0
2519899535,1,0,0,3,1,2
2519899536,0,0,0,0,0,0
2519899537,0,0,0,0,0,0
2519899538,0,0,0,0,0,0
2519899541,0,0,0,0,0,1
2519899542,0,0,0,0,0,0
2519899543,0,0,0,0,0,1
2519899544,0,0,0,0,0,0
2541047135,0,0,0,0,0,0
2519899547,0,0,0,0,0,0
2519899549,0,0,0,0,0,0
2519899550,0,0,0,1,0,0
2519899551,0,0,0,0,0,0
2519899553,0,0,0,0,0,0
2519899560,0,0,0,0,0,0
2519899561,0,0,0,2,0,5
2519899567,0,0,0,0,0,0
2519899568,2,2,0,2,0,13
2519899569,0,0,0,0,0,0
2519899576,0,0,0,0,0,0
2519899577,0,0,0,0,0,0
2519899579,0,0,0,0,0,0
2519899580,0,0,0,0,0,0
2519899582,0,0,0,2,0,0
2519899586,0,0,0,2,0,5
2519899587,0,0,0,0,0,0
2519899588,0,0,0,0,0,1
2519899590,2,2,0,1,0,0
2519899591,0,0,0,0,0,0
2519899599,3,3,0,1,0,6
2519899600,0,0,0,0,0,0
2519899603,0,0,0,0,0,0
2519899605,0,0,0,0,0,1
2519899619,0,0,0,0,0,0
2519899620,2,3,1,2,0,3
2519899621,0,0,0,0,0,0
2519899622,3,3,0,5,1,11
2519899623,0,0,0,0,0,5
2519899631,0,0,0,0,0,0
2519899632,0,0,0,0,0,0
2519899633,5,4,0,5,2,3
2519899636,0,0,0,2,0,0
2519899641,0,0,0,0,0,0
2519899647,0,0,0,0,0,0
2519899648,3,2,0,1,0,0
2519899649,0,0,4,0,0,0
2519899651,0,1,0,2,0,0
2519899653,0,0,0,0,0,0
2519899666,0,0,0,0,0,0
2519899667,0,0,0,0,0,0
2519899669,0,0,0,0,0,0
2519899671,0,0,0,0,0,0
2519899672,0,0,0,0,0,1
2519899679,0,0,0,1,0,1
2519899681,0,0,0,0,0,0
2519899682,0,1,0,0,0,1
2519899683,0,0,0,0,0,1
2519899684,0,0,0,0,0,0
2519899685,0,1,0,3,0,0
2519899688,0,0,0,5,0,0
2519899689,0,0,0,0,0,0
2519899690,0,0,0,0,0,0
2519899691,0,0,0,0,0,0
2519899693,0,0,0,0,0,0
2519899694,0,0,0,0,0,0
2519899695,0,0,0,0,0,0
2519899710,0,0,0,0,0,0
2519899711,0,0,0,0,0,2
2519899713,0,0,0,0,0,0
2519899721,0,0,0,0,0,0
2519899730,0,0,0,0,0,0
2519899732,0,0,0,0,0,0
2519899733,0,0,0,0,0,0
2519899734,1,2,0,5,0,8
2519899743,0,0,0,1,0,0
2519899745,0,0,0,0,0,6
2519899749,0,0,0,0,0,1
2519899754,0,0,0,0,0,2
2519899756,0,0,0,0,0,0
2519899758,2,2,0,1,0,8
2519899763,1,1,0,2,0,0
2519899775,0,0,0,0,0,0
2519899777,0,0,0,0,0,1
2519899778,0,1,0,1,0,1
2519899779,0,0,0,2,0,6
2519899786,0,0,0,0,0,0
2519899787,0,0,0,0,0,4
2519899788,0,0,0,0,0,4
2519899789,0,0,0,0,0,3
2519899790,0,0,0,0,0,4
2519899793,0,0,0,0,0,0
2519899795,0,0,0,0,0,0
2519899796,0,0,0,0,0,0
2519899797,0,0,0,0,0,0
2519899798,0,0,0,0,0,0
2519899801,0,0,0,0,0,1
2519899802,0,0,0,0,0,1
2519899803,0,0,0,0,0,1
2519899806,0,0,0,0,0,2
2519899814,0,0,0,0,0,0
2519899816,0,0,0,0,0,0
2519899822,0,0,0,0,0,0
2519899823,0,0,0,0,0,0
2519899825,0,0,0,0,0,0
2519899830,0,0,0,0,0,0
2519899832,1,1,0,0,0,0
2519899836,0,0,0,0,0,0
2519899839,0,0,0,0,0,4
2519899844,0,0,0,0,0,2
2521172529,2,3,0,1,0,0
2521172537,3,3,0,2,0,8
2521172560,2,2,0,0,0,3
2521172561,0,0,0,2,0,1
2521172577,2,2,1,1,0,1
2521172579,0,0,0,0,0,0
2521172583,0,0,0,0,0,0
2521172586,0,0,0,0,0,0
2521172590,4,4,0,5,1,4
2521172591,0,0,0,0,0,0
2521172592,0,0,0,0,0,0
2521172594,0,0,0,0,0,0
2521172595,0,0,0,0,0,0
2521172600,0,0,0,0,0,0
2521172601,0,0,0,0,0,0
2521172602,0,0,0,0,0,0
2521172611,0,0,0,1,0,0
2521172615,0,0,0,1,0,1
2521172617,2,2,0,10,0,0
2521172622,2,2,1,1,0,0
2521172626,4,6,1,3,0,1
2521172629,2,2,0,7,1,0
2521172630,0,0,0,6,0,0
2521172635,1,1,0,1,0,0
2521172636,7,5,0,11,1,3
2521172637,4,3,0,4,0,1
2521172646,5,4,0,5,0,9
2521172648,1,1,0,1,0,1
2521172649,0,0,0,0,0,0
2521172650,2,2,0,0,0,2
2521172651,0,0,0,1,0,2
2521172662,0,1,0,0,0,1
2521172666,0,0,0,0,0,0
2521172674,0,0,0,0,0,0
2521172676,0,0,0,0,0,0
2521172679,0,0,0,0,0,0
2521172681,0,0,0,0,0,0
2521172683,1,1,0,1,0,0
2521172684,0,0,0,0,0,0
2521172685,0,0,0,0,0,0
2521172687,0,0,0,0,0,0
2521172688,0,0,0,0,0,0
2521172689,0,0,0,0,0,1
2521172691,0,0,0,2,0,0
2521172692,1,1,0,0,0,0
2521172694,2,2,0,0,0,0
2521172695,0,0,0,0,0,0
2521172696,0,0,0,0,0,0
2521172697,0,0,0,0,0,0
2521172698,0,0,0,0,0,0
2521172701,0,0,0,0,0,2
2521172702,0,0,0,0,0,0
2521172706,0,0,0,0,0,0
2521172708,0,0,0,0,0,0
2521172711,0,0,0,0,0,0
2521172713,0,0,0,1,0,0
2521172715,0,0,0,0,0,1
2521172716,0,0,0,0,0,1
2521172718,0,0,0,0,0,0
2521172719,0,0,0,0,0,0
2521172722,0,0,0,0,0,0
2521172724,0,0,0,0,0,0
2521172725,0,0,0,0,0,0
2521172727,0,0,0,0,0,0
2521172729,0,0,0,0,0,1
2521172731,0,0,0,0,0,0
2521172732,0,0,0,0,0,0
2521172733,0,0,0,0,0,0
2521172760,0,1,0,0,0,1
2522125015,2,2,0,2,0,2
2522125046,0,0,0,0,0,0
2522125054,0,0,0,0,0,1
2522125057,0,0,0,0,0,0
2522125061,0,0,0,0,0,2
2522125070,0,0,0,0,0,1
2522125074,0,0,0,0,0,0
2522125080,0,0,0,0,0,0
2522125081,1,1,0,4,1,4
2522125083,0,0,0,0,0,1
2522125086,0,0,0,0,0,0
2522125097,0,0,0,1,0,0
2522125098,0,0,0,0,0,0
2522125118,0,0,0,0,0,0
2522125134,0,0,0,1,0,0
2522125151,0,0,0,0,0,1
2522125155,0,0,0,0,0,0
2522125157,0,0,0,0,0,0
2522125159,0,0,0,0,0,0
2522125162,0,0,0,0,0,0
2522125167,0,0,0,0,0,0
2522125168,0,1,0,0,0,2
2522125174,0,0,0,1,0,0
2522572023,0,0,0,0,0,0
2522572039,0,0,0,0,0,0
2522572047,0,0,0,0,0,1
2522572051,0,0,0,0,0,0
2522572064,0,0,0,0,0,0
2522572097,0,0,0,0,0,0
2522572099,2,3,0,4,0,1
2522572100,0,0,0,0,0,2
2522572103,0,0,0,3,0,1
2522572127,0,0,0,0,0,1
2522572128,4,5,0,2,0,3
2522572130,3,2,1,0,0,0
2522572147,0,0,0,0,0,0
2522572151,0,0,0,0,0,0
2522572153,0,0,0,0,0,0
2522572155,4,2,0,1,0,0
2522572156,0,0,0,9,1,1
2522572157,0,0,0,2,0,2
2522572158,0,0,0,1,0,0
2522572159,3,3,0,1,0,4
2522572160,0,0,0,0,0,1
2522572162,0,0,0,0,0,1
2522572166,0,0,0,0,0,0
2522572167,0,0,0,0,0,0
2522572169,0,0,0,0,0,0
2522572170,0,0,0,0,0,0
2522572171,0,0,0,0,0,0
2522572175,0,0,0,0,0,0
2522572177,0,0,0,0,0,0
2522572178,0,0,0,0,0,5
2522572179,0,0,0,2,0,0
2522572180,0,1,0,1,0,0
2522572182,4,4,0,4,0,1
2522572188,2,2,0,1,0,0
2522572190,0,0,0,0,0,0
2522572195,2,1,0,1,0,0
2522572201,0,0,0,0,0,0
2523231006,0,0,0,0,0,0
2523231010,3,2,0,3,0,0
2523231011,0,0,0,0,0,0
2523231013,1,1,0,1,0,1
2523231015,0,0,0,0,0,0
2523231016,0,0,0,0,0,0
2523231017,0,1,0,0,0,0
2523231020,0,0,0,0,0,0
2523231022,0,0,0,0,0,0
2523231024,0,0,0,0,0,0
2523231026,0,0,0,0,0,1
2523231027,0,0,0,0,0,0
2523231029,0,0,0,1,0,0
2523231030,0,0,0,0,0,0
2523231032,0,0,0,0,0,0
2523231034,0,0,0,1,0,1
2523231035,3,3,0,5,0,1
2523231036,4,3,0,6,0,2
2523231037,2,2,0,1,0,0
2523231040,0,0,0,0,0,0
2523231041,4,3,0,3,1,0
2523231042,0,0,0,0,0,0
2523231043,4,3,0,6,0,1
2523231044,4,3,0,7,0,3
2523231045,2,2,0,4,0,0
2523231046,0,0,0,0,0,0
2523231047,0,0,0,1,0,0
2523231049,3,4,0,1,0,0
2523231050,0,0,0,11,1,0
2523231053,0,0,0,0,0,0
2523231054,0,0,0,0,0,0
2523231055,0,0,0,0,0,0
2523231056,0,0,0,0,0,0
2523231059,0,0,0,0,0,0
2523231061,0,0,0,0,0,0
2523231062,0,0,0,0,0,0
2523231063,0,0,0,0,0,0
2523231064,0,1,0,0,0,0
2523231066,0,0,0,0,0,0
2523231067,0,0,0,0,0,2
2523231068,0,0,0,6,0,2
2523231070,0,0,0,0,0,1
2523231078,0,0,0,0,0,0
2523231079,0,0,0,1,0,2
2523231081,4,2,0,1,0,1
2523533501,3,3,0,3,0,11
2523533507,3,4,0,3,1,9
2523533508,2,3,0,1,0,15
2523533510,0,0,0,0,0,0
2523533511,1,1,1,0,0,1
2523533513,0,0,0,0,0,0
2523533514,0,0,0,2,0,6
2523533515,0,0,0,2,0,6
2523533516,0,0,0,2,0,6
2523533521,0,0,0,0,0,0
2523533526,0,0,0,4,0,2
2523533527,0,0,0,0,0,1
2523533530,0,0,0,0,0,2
2523533532,2,3,1,3,0,1
2523533533,1,2,1,0,0,0
2523533535,0,0,1,0,0,0
2523533536,0,0,0,0,0,2
2523533537,0,0,0,5,0,3
2523533539,0,0,0,0,0,0
2523533541,0,0,0,4,0,0
2523533542,0,0,0,0,0,0
2523533544,0,0,0,1,0,0
2523533545,3,3,0,4,0,12
2523533546,1,1,0,0,0,0
2523533550,0,0,0,0,0,1
2523533551,0,0,0,0,0,0
2523533553,0,0,0,0,0,0
2523533554,0,0,0,0,0,0
2523533555,0,0,0,0,0,0
2523533556,2,2,0,0,0,0
2523533557,2,2,0,0,0,0
2523533559,0,0,0,2,0,0
2523533568,3,3,0,3,0,4
2523533577,0,0,0,0,0,2
2523533578,0,0,0,0,0,0
