#SampleID,Study,Latitude,Longitude,Environment,WaterOrSediment,LabOrField,IncubationOrCollection,Source,MaterialType,PlasticTypeSpecific,PlasticTypeGeneral,DEPTH,IncubationTime,IncubationGeneral,Temperature,Salinity,Light,CollectionDate,Season,PrimerPair,DNAExtraction
De2019s005,Delacuvellerie2019,42.58075,8.725783,marine,water,field,collection,plastic,plastic,plastic,unknown plastic,0,collection,collection,20,38,ambient,01-Nov-16,autumn,341F_806R,powersoil
De2019s006,Delacuvellerie2019,42.58075,8.725783,marine,water,field,collection,plastic,plastic,plastic,unknown plastic,0,collection,collection,20,38,ambient,01-Nov-16,autumn,341F_806R,powersoil
De2019s007,Delacuvellerie2019,42.58075,8.725783,marine,sediment,field,collection,plastic,plastic,plastic,unknown plastic,0,collection,collection,20,38,ambient,01-Nov-16,autumn,341F_806R,powersoil
De2019s008,Delacuvellerie2019,42.58075,8.725783,marine,sediment,field,collection,plastic,plastic,plastic,unknown plastic,0,collection,collection,20,38,ambient,01-Nov-16,autumn,341F_806R,powersoil
De2019s009,Delacuvellerie2019,42.58075,8.725783,marine,sediment,field,collection,plastic,plastic,plastic,unknown plastic,0,collection,collection,20,38,ambient,01-Nov-16,autumn,341F_806R,powersoil
De2019s010,Delacuvellerie2019,42.58075,8.725783,marine,sediment,field,collection,sediment,sediment,sediment,biofilm,5,collection,collection,20,38,ambient,01-Nov-16,autumn,341F_806R,powersoil
De2019s011,Delacuvellerie2019,42.58075,8.725783,marine,sediment,lab,incubation,plastic,pet,pet,other plastic,0,60,late,30,35,ambient,01-Nov-16,autumn,341F_806R,powersoil
De2019s012,Delacuvellerie2019,42.58075,8.725783,marine,sediment,lab,incubation,plastic,ldpe,pe,aliphatic,0,60,late,30,35,ambient,01-Nov-16,autumn,341F_806R,powersoil
De2019s013,Delacuvellerie2019,42.58075,8.725783,marine,water,lab,incubation,plastic,ldpe,pe,aliphatic,0,60,late,30,35,ambient,01-Nov-16,autumn,341F_806R,powersoil
De2019s014,Delacuvellerie2019,42.58075,8.725783,marine,water,lab,incubation,plastic,pet,pet,other plastic,0,60,late,30,35,ambient,01-Nov-16,autumn,341F_806R,powersoil
De2019s015,Delacuvellerie2019,42.58075,8.725783,marine,water,lab,incubation,plastic,ldpe,pe,aliphatic,0,60,late,30,35,ambient,01-Nov-16,autumn,341F_806R,powersoil
De2019s016,Delacuvellerie2019,42.58075,8.725783,marine,sediment,lab,incubation,plastic,ldpe,pe,aliphatic,0,60,late,30,35,ambient,01-Nov-16,autumn,341F_806R,powersoil
De2019s017,Delacuvellerie2019,42.58075,8.725783,marine,sediment,field,collection,sediment,sediment,sediment,biofilm,5,collection,collection,20,38,ambient,01-Nov-16,autumn,341F_806R,powersoil
De2019s018,Delacuvellerie2019,42.58075,8.725783,marine,water,lab,incubation,plastic,ldpe,pe,aliphatic,0,60,late,30,35,ambient,01-Nov-16,autumn,341F_806R,powersoil
De2019s019,Delacuvellerie2019,42.58075,8.725783,marine,water,lab,incubation,plastic,ldpe,pe,aliphatic,0,60,late,30,35,ambient,01-Nov-16,autumn,341F_806R,powersoil
De2019s020,Delacuvellerie2019,42.58075,8.725783,marine,water,lab,incubation,plastic,ldpe,pe,aliphatic,0,60,late,30,35,ambient,01-Nov-16,autumn,341F_806R,powersoil
De2019s021,Delacuvellerie2019,42.58075,8.725783,marine,sediment,lab,incubation,sediment,sediment,sediment,biofilm,0,60,late,30,35,ambient,01-Nov-16,autumn,341F_806R,powersoil
De2019s022,Delacuvellerie2019,42.58075,8.725783,marine,sediment,lab,incubation,sediment,sediment,sediment,biofilm,0,60,late,30,35,ambient,01-Nov-16,autumn,341F_806R,powersoil
De2019s023,Delacuvellerie2019,42.58075,8.725783,marine,water,lab,incubation,plastic,ps,ps,other plastic,0,60,late,30,35,ambient,01-Nov-16,autumn,341F_806R,powersoil
DH2018s001,DussudHudec2018,42.4245,3.5678,marine,water,lab,incubation,plastic,pe,pe,aliphatic,4,30,late,13,38.5,dark,16-Feb-16,winter,515FY_926R,phenol_chloroform
DH2018s002,DussudHudec2018,42.4245,3.5678,marine,water,lab,incubation,plastic,oxope,pe,aliphatic,4,30,late,13,38.5,dark,16-Feb-16,winter,515FY_926R,phenol_chloroform
DH2018s003,DussudHudec2018,42.4245,3.5678,marine,water,lab,incubation,water,water,water,planktonic,4,30,late,13,38.5,dark,16-Feb-16,winter,515FY_926R,phenol_chloroform
DH2018s004,DussudHudec2018,42.4245,3.5678,marine,water,lab,incubation,plastic,pe,pe,aliphatic,4,45,late,13,38.5,dark,01-Mar-16,spring,515FY_926R,phenol_chloroform
DH2018s005,DussudHudec2018,42.4245,3.5678,marine,water,lab,incubation,plastic,pe,pe,aliphatic,4,7,early,13,38.5,dark,26-Jan-16,winter,515FY_926R,phenol_chloroform
DH2018s006,DussudHudec2018,42.4245,3.5678,marine,water,lab,incubation,plastic,oxope,pe,aliphatic,4,7,early,13,38.5,dark,26-Jan-16,winter,515FY_926R,phenol_chloroform
DH2018s007,DussudHudec2018,42.4245,3.5678,marine,water,lab,incubation,plastic,phbv,phbv,other plastic,4,45,late,13,38.5,dark,01-Mar-16,spring,515FY_926R,phenol_chloroform
DH2018s008,DussudHudec2018,42.4245,3.5678,marine,water,lab,incubation,water,water,water,planktonic,4,45,late,13,38.5,dark,01-Mar-16,spring,515FY_926R,phenol_chloroform
DH2018s009,DussudHudec2018,42.4245,3.5678,marine,water,lab,incubation,plastic,aged_oxope,pe,aliphatic,4,7,early,13,38.5,dark,26-Jan-16,winter,515FY_926R,phenol_chloroform
DH2018s010,DussudHudec2018,42.4245,3.5678,marine,water,lab,incubation,plastic,aged_oxope,pe,aliphatic,4,45,late,13,38.5,dark,01-Mar-16,spring,515FY_926R,phenol_chloroform
DH2018s011,DussudHudec2018,42.4245,3.5678,marine,water,lab,incubation,plastic,phbv,phbv,other plastic,4,22,late,13,38.5,dark,09-Feb-16,winter,515FY_926R,phenol_chloroform
DH2018s012,DussudHudec2018,42.4245,3.5678,marine,water,lab,incubation,water,water,water,planktonic,4,22,late,13,38.5,dark,09-Feb-16,winter,515FY_926R,phenol_chloroform
DH2018s013,DussudHudec2018,42.4245,3.5678,marine,water,lab,incubation,plastic,phbv,phbv,other plastic,4,7,early,13,38.5,dark,26-Jan-16,winter,515FY_926R,phenol_chloroform
DH2018s014,DussudHudec2018,42.4245,3.5678,marine,water,lab,incubation,plastic,oxope,pe,aliphatic,4,22,late,13,38.5,dark,09-Feb-16,winter,515FY_926R,phenol_chloroform
DH2018s015,DussudHudec2018,42.4245,3.5678,marine,water,lab,incubation,plastic,aged_oxope,pe,aliphatic,4,22,late,13,38.5,dark,09-Feb-16,winter,515FY_926R,phenol_chloroform
DH2018s016,DussudHudec2018,42.4245,3.5678,marine,water,lab,incubation,plastic,pe,pe,aliphatic,4,22,late,13,38.5,dark,09-Feb-16,winter,515FY_926R,phenol_chloroform
DH2018s017,DussudHudec2018,42.4245,3.5678,marine,water,lab,incubation,water,water,water,planktonic,4,7,early,13,38.5,dark,26-Jan-16,winter,515FY_926R,phenol_chloroform
DH2018s018,DussudHudec2018,42.4245,3.5678,marine,water,lab,incubation,plastic,oxope,pe,aliphatic,4,45,late,13,38.5,dark,01-Mar-16,spring,515FY_926R,phenol_chloroform
DM2018s001,DussudMeistertzheim2018,,,marine,water,field,collection,plastic,na,plastic,unknown plastic,0,collection,collection,unknown,35,ambient,unknown,unknown,515FY_926R,phenol_chloroform
DM2018s002,DussudMeistertzheim2018,,,marine,water,field,collection,plastic,na,plastic,unknown plastic,0,collection,collection,unknown,35,ambient,unknown,unknown,515FY_926R,phenol_chloroform
DM2018s003,DussudMeistertzheim2018,,,marine,water,field,collection,plastic,na,plastic,unknown plastic,0,collection,collection,unknown,35,ambient,unknown,unknown,515FY_926R,phenol_chloroform
DM2018s004,DussudMeistertzheim2018,,,marine,water,field,collection,plastic,na,plastic,unknown plastic,0,collection,collection,unknown,35,ambient,unknown,unknown,515FY_926R,phenol_chloroform
DM2018s005,DussudMeistertzheim2018,,,marine,water,field,collection,plastic,na,plastic,unknown plastic,0,collection,collection,unknown,35,ambient,unknown,unknown,515FY_926R,phenol_chloroform
DM2018s006,DussudMeistertzheim2018,,,marine,water,field,collection,plastic,na,plastic,unknown plastic,0,collection,collection,unknown,35,ambient,unknown,unknown,515FY_926R,phenol_chloroform
DM2018s007,DussudMeistertzheim2018,,,marine,water,field,collection,plastic,na,plastic,unknown plastic,0,collection,collection,unknown,35,ambient,unknown,unknown,515FY_926R,phenol_chloroform
DM2018s008,DussudMeistertzheim2018,,,marine,water,field,collection,plastic,na,plastic,unknown plastic,0,collection,collection,unknown,35,ambient,unknown,unknown,515FY_926R,phenol_chloroform
DM2018s009,DussudMeistertzheim2018,,,marine,water,field,collection,plastic,na,plastic,unknown plastic,0,collection,collection,unknown,35,ambient,unknown,unknown,515FY_926R,phenol_chloroform
DM2018s010,DussudMeistertzheim2018,,,marine,water,field,collection,plastic,na,plastic,unknown plastic,0,collection,collection,unknown,35,ambient,unknown,unknown,515FY_926R,phenol_chloroform
DM2018s011,DussudMeistertzheim2018,,,marine,water,field,collection,plastic,na,plastic,unknown plastic,0,collection,collection,unknown,35,ambient,unknown,unknown,515FY_926R,phenol_chloroform
DM2018s012,DussudMeistertzheim2018,,,marine,water,field,collection,plastic,na,plastic,unknown plastic,0,collection,collection,unknown,35,ambient,unknown,unknown,515FY_926R,phenol_chloroform
DM2018s013,DussudMeistertzheim2018,,,marine,water,field,collection,plastic,na,plastic,unknown plastic,0,collection,collection,unknown,35,ambient,unknown,unknown,515FY_926R,phenol_chloroform
DM2018s014,DussudMeistertzheim2018,,,marine,water,field,collection,plastic,na,plastic,unknown plastic,0,collection,collection,unknown,35,ambient,unknown,unknown,515FY_926R,phenol_chloroform
DM2018s015,DussudMeistertzheim2018,,,marine,water,field,collection,plastic,na,plastic,unknown plastic,0,collection,collection,unknown,35,ambient,unknown,unknown,515FY_926R,phenol_chloroform
DM2018s016,DussudMeistertzheim2018,,,marine,water,field,collection,plastic,na,plastic,unknown plastic,0,collection,collection,unknown,35,ambient,unknown,unknown,515FY_926R,phenol_chloroform
DM2018s017,DussudMeistertzheim2018,,,marine,water,field,collection,plastic,na,plastic,unknown plastic,0,collection,collection,unknown,35,ambient,unknown,unknown,515FY_926R,phenol_chloroform
DM2018s018,DussudMeistertzheim2018,,,marine,water,field,collection,plastic,na,plastic,unknown plastic,0,collection,collection,unknown,35,ambient,unknown,unknown,515FY_926R,phenol_chloroform
DM2018s019,DussudMeistertzheim2018,,,marine,water,field,collection,plastic,na,plastic,unknown plastic,0,collection,collection,unknown,35,ambient,unknown,unknown,515FY_926R,phenol_chloroform
DM2018s020,DussudMeistertzheim2018,,,marine,water,field,collection,plastic,na,plastic,unknown plastic,0,collection,collection,unknown,35,ambient,unknown,unknown,515FY_926R,phenol_chloroform
DM2018s021,DussudMeistertzheim2018,,,marine,water,field,collection,plastic,na,plastic,unknown plastic,0,collection,collection,unknown,35,ambient,unknown,unknown,515FY_926R,phenol_chloroform
DM2018s022,DussudMeistertzheim2018,,,marine,water,field,collection,plastic,na,plastic,unknown plastic,0,collection,collection,unknown,35,ambient,unknown,unknown,515FY_926R,phenol_chloroform
DM2018s023,DussudMeistertzheim2018,,,marine,water,field,collection,plastic,na,plastic,unknown plastic,0,collection,collection,unknown,35,ambient,unknown,unknown,515FY_926R,phenol_chloroform
DM2018s024,DussudMeistertzheim2018,,,marine,water,field,collection,plastic,na,plastic,unknown plastic,0,collection,collection,unknown,35,ambient,unknown,unknown,515FY_926R,phenol_chloroform
DM2018s025,DussudMeistertzheim2018,,,marine,water,field,collection,plastic,na,plastic,unknown plastic,0,collection,collection,unknown,35,ambient,unknown,unknown,515FY_926R,phenol_chloroform
DM2018s026,DussudMeistertzheim2018,,,marine,water,field,collection,plastic,na,plastic,unknown plastic,0,collection,collection,unknown,35,ambient,unknown,unknown,515FY_926R,phenol_chloroform
DM2018s027,DussudMeistertzheim2018,,,marine,water,field,collection,plastic,na,plastic,unknown plastic,0,collection,collection,unknown,35,ambient,unknown,unknown,515FY_926R,phenol_chloroform
DM2018s028,DussudMeistertzheim2018,,,marine,water,field,collection,plastic,na,plastic,unknown plastic,0,collection,collection,unknown,35,ambient,unknown,unknown,515FY_926R,phenol_chloroform
DM2018s029,DussudMeistertzheim2018,,,marine,water,field,collection,plastic,na,plastic,unknown plastic,0,collection,collection,unknown,35,ambient,unknown,unknown,515FY_926R,phenol_chloroform
DM2018s030,DussudMeistertzheim2018,,,marine,water,field,collection,plastic,na,plastic,unknown plastic,0,collection,collection,unknown,35,ambient,unknown,unknown,515FY_926R,phenol_chloroform
DM2018s031,DussudMeistertzheim2018,,,marine,water,field,collection,plastic,na,plastic,unknown plastic,0,collection,collection,unknown,35,ambient,unknown,unknown,515FY_926R,phenol_chloroform
DM2018s032,DussudMeistertzheim2018,,,marine,water,field,collection,plastic,na,plastic,unknown plastic,0,collection,collection,unknown,35,ambient,unknown,unknown,515FY_926R,phenol_chloroform
DM2018s033,DussudMeistertzheim2018,,,marine,water,field,collection,plastic,na,plastic,unknown plastic,0,collection,collection,unknown,35,ambient,unknown,unknown,515FY_926R,phenol_chloroform
DM2018s034,DussudMeistertzheim2018,,,marine,water,field,collection,plastic,na,plastic,unknown plastic,0,collection,collection,unknown,35,ambient,unknown,unknown,515FY_926R,phenol_chloroform
DM2018s035,DussudMeistertzheim2018,,,marine,water,field,collection,plastic,na,plastic,unknown plastic,0,collection,collection,unknown,35,ambient,unknown,unknown,515FY_926R,phenol_chloroform
DM2018s036,DussudMeistertzheim2018,,,marine,water,field,collection,plastic,na,plastic,unknown plastic,0,collection,collection,unknown,35,ambient,unknown,unknown,515FY_926R,phenol_chloroform
DM2018s037,DussudMeistertzheim2018,,,marine,water,field,collection,plastic,na,plastic,unknown plastic,0,collection,collection,unknown,35,ambient,unknown,unknown,515FY_926R,phenol_chloroform
DM2018s038,DussudMeistertzheim2018,,,marine,water,field,collection,plastic,na,plastic,unknown plastic,0,collection,collection,unknown,35,ambient,unknown,unknown,515FY_926R,phenol_chloroform
DM2018s039,DussudMeistertzheim2018,,,marine,water,field,collection,plastic,na,plastic,unknown plastic,0,collection,collection,unknown,35,ambient,unknown,unknown,515FY_926R,phenol_chloroform
DM2018s040,DussudMeistertzheim2018,,,marine,water,field,collection,plastic,na,plastic,unknown plastic,0,collection,collection,unknown,35,ambient,unknown,unknown,515FY_926R,phenol_chloroform
DM2018s041,DussudMeistertzheim2018,,,marine,water,field,collection,plastic,na,plastic,unknown plastic,0,collection,collection,unknown,35,ambient,unknown,unknown,515FY_926R,phenol_chloroform
DM2018s042,DussudMeistertzheim2018,,,marine,water,field,collection,plastic,na,plastic,unknown plastic,0,collection,collection,unknown,35,ambient,unknown,unknown,515FY_926R,phenol_chloroform
DM2018s043,DussudMeistertzheim2018,,,marine,water,field,collection,plastic,na,plastic,unknown plastic,0,collection,collection,unknown,35,ambient,unknown,unknown,515FY_926R,phenol_chloroform
DM2018s044,DussudMeistertzheim2018,,,marine,water,field,collection,plastic,na,plastic,unknown plastic,0,collection,collection,unknown,35,ambient,unknown,unknown,515FY_926R,phenol_chloroform
DM2018s045,DussudMeistertzheim2018,,,marine,water,field,collection,plastic,na,plastic,unknown plastic,0,collection,collection,unknown,35,ambient,unknown,unknown,515FY_926R,phenol_chloroform
DM2018s046,DussudMeistertzheim2018,,,marine,water,field,collection,plastic,na,plastic,unknown plastic,0,collection,collection,unknown,35,ambient,unknown,unknown,515FY_926R,phenol_chloroform
DM2018s047,DussudMeistertzheim2018,,,marine,water,field,collection,plastic,na,plastic,unknown plastic,0,collection,collection,unknown,35,ambient,unknown,unknown,515FY_926R,phenol_chloroform
DM2018s048,DussudMeistertzheim2018,,,marine,water,field,collection,plastic,na,plastic,unknown plastic,0,collection,collection,unknown,35,ambient,unknown,unknown,515FY_926R,phenol_chloroform
DM2018s049,DussudMeistertzheim2018,,,marine,water,field,collection,plastic,na,plastic,unknown plastic,0,collection,collection,unknown,35,ambient,unknown,unknown,515FY_926R,phenol_chloroform
DM2018s050,DussudMeistertzheim2018,,,marine,water,field,collection,plastic,na,plastic,unknown plastic,0,collection,collection,unknown,35,ambient,unknown,unknown,515FY_926R,phenol_chloroform
DM2018s051,DussudMeistertzheim2018,,,marine,water,field,collection,plastic,na,plastic,unknown plastic,0,collection,collection,unknown,35,ambient,unknown,unknown,515FY_926R,phenol_chloroform
DM2018s052,DussudMeistertzheim2018,,,marine,water,field,collection,plastic,na,plastic,unknown plastic,0,collection,collection,unknown,35,ambient,unknown,unknown,515FY_926R,phenol_chloroform
DM2018s053,DussudMeistertzheim2018,,,marine,water,field,collection,plastic,na,plastic,unknown plastic,0,collection,collection,unknown,35,ambient,unknown,unknown,515FY_926R,phenol_chloroform
DM2018s054,DussudMeistertzheim2018,,,marine,water,field,collection,plastic,na,plastic,unknown plastic,0,collection,collection,unknown,35,ambient,unknown,unknown,515FY_926R,phenol_chloroform
DM2018s055,DussudMeistertzheim2018,,,marine,water,field,collection,plastic,na,plastic,unknown plastic,0,collection,collection,unknown,35,ambient,unknown,unknown,515FY_926R,phenol_chloroform
DM2018s056,DussudMeistertzheim2018,,,marine,water,field,collection,plastic,na,plastic,unknown plastic,0,collection,collection,unknown,35,ambient,unknown,unknown,515FY_926R,phenol_chloroform
DM2018s057,DussudMeistertzheim2018,,,marine,water,field,collection,plastic,na,plastic,unknown plastic,0,collection,collection,unknown,35,ambient,unknown,unknown,515FY_926R,phenol_chloroform
DM2018s058,DussudMeistertzheim2018,,,marine,water,field,collection,plastic,na,plastic,unknown plastic,0,collection,collection,unknown,35,ambient,unknown,unknown,515FY_926R,phenol_chloroform
DM2018s059,DussudMeistertzheim2018,,,marine,water,field,collection,plastic,na,plastic,unknown plastic,0,collection,collection,unknown,35,ambient,unknown,unknown,515FY_926R,phenol_chloroform
DM2018s060,DussudMeistertzheim2018,,,marine,water,field,collection,plastic,na,plastic,unknown plastic,0,collection,collection,unknown,35,ambient,unknown,unknown,515FY_926R,phenol_chloroform
DM2018s061,DussudMeistertzheim2018,,,marine,water,field,collection,plastic,na,plastic,unknown plastic,0,collection,collection,unknown,35,ambient,unknown,unknown,515FY_926R,phenol_chloroform
DM2018s062,DussudMeistertzheim2018,,,marine,water,field,collection,plastic,na,plastic,unknown plastic,0,collection,collection,unknown,35,ambient,unknown,unknown,515FY_926R,phenol_chloroform
DM2018s063,DussudMeistertzheim2018,,,marine,water,field,collection,plastic,na,plastic,unknown plastic,0,collection,collection,unknown,35,ambient,unknown,unknown,515FY_926R,phenol_chloroform
DM2018s064,DussudMeistertzheim2018,,,marine,water,field,collection,plastic,na,plastic,unknown plastic,0,collection,collection,unknown,35,ambient,unknown,unknown,515FY_926R,phenol_chloroform
DM2018s065,DussudMeistertzheim2018,,,marine,water,field,collection,plastic,na,plastic,unknown plastic,0,collection,collection,unknown,35,ambient,unknown,unknown,515FY_926R,phenol_chloroform
DM2018s066,DussudMeistertzheim2018,,,marine,water,field,collection,plastic,na,plastic,unknown plastic,0,collection,collection,unknown,35,ambient,unknown,unknown,515FY_926R,phenol_chloroform
