,Latitude,Longitude,WaterOrSediment,Source,MaterialType,PlasticTypeSpecific,PlasticTypeGeneral,DEPTH
8e655f6e34d3ba73d1a8099a94d39668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4f54152c30b3c41d2b09b5f0800a1a6a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
323442b89ac839bca0b277760ea19a2c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
02e2f53ad22208ea596141447c3d6d3f,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3eb971cd0ccff2029aa6c132e4afd364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b120446db5aae8d5cbb5424b1d1c24bd,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ab2ca847c36377d3a8f40475a7e8a79e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37e255eef9f2b25abe5b8cbda5e620f7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
affbea05ebb8a02a230ed6aa87f408cb,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2c75e79ae17c6a283133096aa0fe1f51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4473ac847f597164696bc96da74ca753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6f718405a9b6a3f02f97fa307e1e8e4e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9852ed0f4e67879c26004ffcd2c2f1a7,0.0,0.0,0.0,0.0,3.107574778222956e-05,7.368929198491307e-05,0.0,0.0
beb68045bd38420e90f5e0a100ea54a8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
abf0d4405408dde6a1101d364a5457c4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bb3f3aa25d4eff891982f65f3ef64247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2e3135f8ef0b4fe34b6491f354759fcd,0.0,0.0,0.0,0.000119892807241721,0.0,0.0002355054757232263,0.000583360345871066,0.0008011299666382404
8897857060d992b09bb9069f7c94affd,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0cab4f6ab53af7521dd727066c787434,0.0,0.0,0.0,0.0,0.0,1.802575107296138e-05,0.0,6.159844054580898e-05
b68e22225cd2f50e7f78fec7ecd7ba94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22d88f3a7a1c11f5469e878014126691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13a81e31eeeb356b7d28933740ac86b9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fc1dc4185df351c91efb906480d7d42f,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
74039d574a33534789816ded78815b81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59b548ff3da375dd84043c5f6629002a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62a845538d745dad19f77539227b3d83,0.0,0.0,0.0004788562703625721,3.432201779388291e-05,0.00017484196840618528,0.0,8.057825153474319e-05,0.0
7cb6bd744643091735657fc2b83f07dd,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9c886d46813a724862c055b0ed46e86d,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cde89402ba6b00ac15d1c3175348fff7,0.0,0.0,0.0009607810498279085,0.001386371230439505,0.0034279554277140355,0.0,0.002294494980847968,0.0
3f5a74b3d5cec1a4847b6c2f9304d301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
f8c06973627607b34886120cdaf5d8f3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ce7cd290a02a5afd4276ff140b234a8a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
a7d473b251dc597fee770f43b92a6f3b,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7370f1c5c76b193c3a1d3bf7d116cd7f,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
e4e290b54c9a9460316461fe5a7ea95e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
c1259d1eac2bfcd32a7df25b0b2603a6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ecfc97fe8cd5bfeda4ca9664613659ba,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6d5a0f5760f3c3ca3ab73038d05a566a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9abe50c5c066a0e87d257a1cd0153dce,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0fb538dc7ae93db1aad8af6b841e0274,0.0,0.0,0.00035375102779297194,0.00021242316779367107,0.0009554367883167287,0.0005248757818786601,0.0002934062637775348,0.0002335751359509546
efb2dc485661d332be6c7a66384ff4f9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2e46eeed58b76d5ed47b1a624901525f,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6feb2ee9b65362255735ddc38f9e72bb,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dbf501c94b8c4299c413e30548303640,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3ed261010b19e91add5e8218189db235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39c790510b6a66a25894bef49def5dc2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
991f6c5506fa6a4c22b49d004028ca36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12f0627b0f930aff1182481eb84cbc7d,0.0,0.0,6.68324744423683e-05,0.0,0.0,3.2759644660437035e-05,3.5277134597136314e-05,0.0
5b5c7d2d80ab99683796770f109d15f3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0e7c4b229cead6b1494c00340d3024ed,0.0,0.0,0.00047165058095631024,6.794648225362233e-05,0.0,0.00013460024830606938,0.0,0.0
a56eff0d6341148e0f157cf2afbc7dd9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b952a32c5adbcb64aafdf81a24f9640a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8b32cb94acfa0720bd600287b7eaef6b,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
227205d714e7a9326ee2c970b1f2d355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Score,-0.22519360422755572,-0.004124120069769255,0.45454545454545453,0.18181818181818182,0.36363636363636365,0.45454545454545453,0.2727272727272727,-0.07785577803322608
OOB_score,-0.34989563449715266,-0.05100996182862727,0.625,0.35,0.325,0.2,0.5,-0.02671781406129692
