#SampleID	Study	Latitude	Longitude	Environment	WaterOrSediment	LabOrField	IncubationOrCollection	Source	MaterialType	PlasticTypeSpecific	PlasticTypeGeneral	DEPTH	IncubationTime	IncubationGeneral	Temperature	Salinity	Light	Season	PrimerPair	DNAExtraction
Pi2019s030	Pinto	45.095147	13.635108	marine	water	field	incubation	plastic	pvc	pvc	other plastic	0	60	late	10.5	38	ambient	winter	341F_802R	puregene
Pi2019s032	Pinto	45.095147	13.635108	marine	water	field	incubation	plastic	pvc	pvc	other plastic	0	60	late	10.5	38	ambient	winter	341F_802R	puregene
Pi2019s045	Pinto	45.095147	13.635108	marine	water	field	incubation	plastic	pvc	pvc	other plastic	0	7	early	17	38	dim	winter	341F_802R	puregene
Pi2019s048	Pinto	45.095147	13.635108	marine	water	field	incubation	plastic	pvc	pvc	other plastic	0	7	early	17	38	dim	winter	341F_802R	puregene
Pi2019s054	Pinto	45.095147	13.635108	marine	water	field	incubation	plastic	pvc	pvc	other plastic	0	30	late	13.5	38	ambient	winter	341F_802R	puregene
Pi2019s055	Pinto	45.095147	13.635108	marine	water	field	incubation	plastic	pvc	pvc	other plastic	0	30	late	13.5	38	dim	winter	341F_802R	puregene
Pi2019s056	Pinto	45.095147	13.635108	marine	water	field	incubation	plastic	pvc	pvc	other plastic	0	7	early	17	38	dim	winter	341F_802R	puregene
Pi2019s059	Pinto	45.095147	13.635108	marine	water	field	incubation	plastic	pvc	pvc	other plastic	0	7	early	17	38	ambient	winter	341F_802R	puregene
Pi2019s061	Pinto	45.095147	13.635108	marine	water	field	incubation	plastic	pvc	pvc	other plastic	0	7	early	17	38	ambient	winter	341F_802R	puregene
Pi2019s062	Pinto	45.095147	13.635108	marine	water	field	incubation	plastic	pvc	pvc	other plastic	0	7	early	17	38	dim	winter	341F_802R	puregene
Pi2019s063	Pinto	45.095147	13.635108	marine	water	field	incubation	plastic	pvc	pvc	other plastic	0	7	early	17	38	ambient	winter	341F_802R	puregene
Pi2019s064	Pinto	45.095147	13.635108	marine	water	field	incubation	plastic	pvc	pvc	other plastic	0	60	late	10.5	38	ambient	winter	341F_802R	puregene
Pi2019s068	Pinto	45.095147	13.635108	marine	water	field	incubation	plastic	pvc	pvc	other plastic	0	30	late	13.5	38	dim	winter	341F_802R	puregene
Pi2019s072	Pinto	45.095147	13.635108	marine	water	field	incubation	plastic	pvc	pvc	other plastic	0	30	late	13.5	38	dim	winter	341F_802R	puregene
Pi2019s074	Pinto	45.095147	13.635108	marine	water	field	incubation	plastic	pvc	pvc	other plastic	0	60	late	10.5	38	ambient	winter	341F_802R	puregene
Pi2019s027	Pinto	45.095147	13.635108	marine	water	field	incubation	water	water	water	planktonic	0	30	late	13.5	38	ambient	winter	341F_802R	puregene
Pi2019s040	Pinto	45.095147	13.635108	marine	water	field	incubation	water	water	water	planktonic	0	7	early	17	38	ambient	winter	341F_802R	puregene
Pi2019s042	Pinto	45.095147	13.635108	marine	water	field	incubation	water	water	water	planktonic	0	30	late	13.5	38	ambient	winter	341F_802R	puregene
Pi2019s043	Pinto	45.095147	13.635108	marine	water	field	incubation	water	water	water	planktonic	0	60	late	10.5	38	ambient	winter	341F_802R	puregene
Pi2019s060	Pinto	45.095147	13.635108	marine	water	field	incubation	water	water	water	planktonic	0	7	early	17	38	ambient	winter	341F_802R	puregene
SyPE2017s001	SyranidouPE	35.549128	24.061855	marine	water	lab	incubation	plastic	pe	pe	aliphatic	0	360	late	25	33	dark	all	341F_806R	CTAB
SyPE2017s002	SyranidouPE	35.549128	24.061855	marine	water	lab	incubation	plastic	pe	pe	aliphatic	0	360	late	25	33	dark	all	341F_806R	CTAB
SyPE2017s003	SyranidouPE	35.549128	24.061855	marine	water	lab	incubation	plastic	pe	pe	aliphatic	0	360	late	25	33	dark	all	341F_806R	CTAB
SyPE2017s004	SyranidouPE	35.549128	24.061855	marine	water	lab	incubation	plastic	pe	pe	aliphatic	0	360	late	25	33	dark	all	341F_806R	CTAB
SyPE2017s005	SyranidouPE	35.549128	24.061855	marine	water	lab	incubation	plastic	pe	pe	aliphatic	0	360	late	25	33	dark	all	341F_806R	CTAB
SyPE2017s006	SyranidouPE	35.549128	24.061855	marine	water	lab	incubation	plastic	pe	pe	aliphatic	0	360	late	25	33	dark	all	341F_806R	CTAB
SyPE2017s007	SyranidouPE	35.549128	24.061855	marine	water	lab	incubation	plastic	pe	pe	aliphatic	0	180	late	25	33	dark	all	341F_806R	CTAB
SyPE2017s008	SyranidouPE	35.549128	24.061855	marine	water	lab	incubation	plastic	pe	pe	aliphatic	0	180	late	25	33	dark	all	341F_806R	CTAB
SyPE2017s009	SyranidouPE	35.549128	24.061855	marine	water	lab	incubation	plastic	pe	pe	aliphatic	0	180	late	25	33	dark	all	341F_806R	CTAB
SyPE2017s010	SyranidouPE	35.549128	24.061855	marine	water	lab	incubation	plastic	pe	pe	aliphatic	0	180	late	25	33	dark	all	341F_806R	CTAB
Sy2019s001	Syranidou	35.549128	24.061855	marine	water	lab	incubation	plastic	plastic	plastic	aliphatic	0	300	late	25	33	dark	all	341F_806R	CTAB
Sy2019s002	Syranidou	35.549128	24.061855	marine	water	lab	incubation	plastic	plastic	plastic	aliphatic	0	300	late	25	33	dark	all	341F_806R	CTAB
Sy2019s003	Syranidou	35.549128	24.061855	marine	water	lab	incubation	plastic	plastic	plastic	aliphatic	0	300	late	25	33	dark	all	341F_806R	CTAB
Sy2019s004	Syranidou	35.549128	24.061855	marine	water	lab	incubation	plastic	plastic	plastic	aliphatic	0	300	late	25	33	dark	all	341F_806R	CTAB
Sy2019s005	Syranidou	35.549128	24.061855	marine	water	lab	incubation	plastic	plastic	plastic	aliphatic	0	300	late	25	33	dark	all	341F_806R	CTAB
Sy2019s006	Syranidou	35.549128	24.061855	marine	water	lab	incubation	plastic	plastic	plastic	aliphatic	0	300	late	25	33	dark	all	341F_806R	CTAB
Sy2019s007	Syranidou	35.549128	24.061855	marine	water	lab	incubation	plastic	plastic	plastic	aliphatic	0	150	late	25	33	dark	all	341F_806R	CTAB
Sy2019s008	Syranidou	35.549128	24.061855	marine	water	lab	incubation	plastic	plastic	plastic	aliphatic	0	150	late	25	33	dark	all	341F_806R	CTAB
Sy2019s009	Syranidou	35.549128	24.061855	marine	water	lab	incubation	plastic	plastic	plastic	aliphatic	0	150	late	25	33	dark	all	341F_806R	CTAB
Sy2019s010	Syranidou	35.549128	24.061855	marine	water	lab	incubation	plastic	plastic	plastic	aliphatic	0	150	late	25	33	dark	all	341F_806R	CTAB
SyPS2017s001	SyranidouPS	35.549128	24.061855	marine	water	lab	incubation	plastic	ps	ps	other plastic	0	360	late	25	33	dark	all	341F_806R	CTAB
SyPS2017s002	SyranidouPS	35.549128	24.061855	marine	water	lab	incubation	plastic	ps	ps	other plastic	0	360	late	25	33	dark	all	341F_806R	CTAB
SyPS2017s003	SyranidouPS	35.549128	24.061855	marine	water	lab	incubation	plastic	ps	ps	other plastic	0	360	late	25	33	dark	all	341F_806R	CTAB
SyPS2017s004	SyranidouPS	35.549128	24.061855	marine	water	lab	incubation	plastic	ps	ps	other plastic	0	360	late	25	33	dark	all	341F_806R	CTAB
SyPS2017s005	SyranidouPS	35.549128	24.061855	marine	water	lab	incubation	plastic	ps	ps	other plastic	0	360	late	25	33	dark	all	341F_806R	CTAB
SyPS2017s006	SyranidouPS	35.549128	24.061855	marine	water	lab	incubation	plastic	ps	ps	other plastic	0	360	late	25	33	dark	all	341F_806R	CTAB
SyPS2017s007	SyranidouPS	35.549128	24.061855	marine	water	lab	incubation	plastic	ps	ps	other plastic	0	180	late	25	33	dark	all	341F_806R	CTAB
SyPS2017s008	SyranidouPS	35.549128	24.061855	marine	water	lab	incubation	plastic	ps	ps	other plastic	0	180	late	25	33	dark	all	341F_806R	CTAB
SyPS2017s009	SyranidouPS	35.549128	24.061855	marine	water	lab	incubation	plastic	ps	ps	other plastic	0	180	late	25	33	dark	all	341F_806R	CTAB
SyPS2017s010	SyranidouPS	35.549128	24.061855	marine	water	lab	incubation	plastic	ps	ps	other plastic	0	180	late	25	33	dark	all	341F_806R	CTAB
De2019s012	Delacuvellerie	42.58075	8.725783	marine	sediment	lab	incubation	plastic	ldpe	pe	aliphatic	0	60	late	30	35	ambient	autumn	341F_806R	powersoil
De2019s013	Delacuvellerie	42.58075	8.725783	marine	water	lab	incubation	plastic	ldpe	pe	aliphatic	0	60	late	30	35	ambient	autumn	341F_806R	powersoil
De2019s015	Delacuvellerie	42.58075	8.725783	marine	water	lab	incubation	plastic	ldpe	pe	aliphatic	0	60	late	30	35	ambient	autumn	341F_806R	powersoil
De2019s016	Delacuvellerie	42.58075	8.725783	marine	sediment	lab	incubation	plastic	ldpe	pe	aliphatic	0	60	late	30	35	ambient	autumn	341F_806R	powersoil
De2019s018	Delacuvellerie	42.58075	8.725783	marine	water	lab	incubation	plastic	ldpe	pe	aliphatic	0	60	late	30	35	ambient	autumn	341F_806R	powersoil
De2019s019	Delacuvellerie	42.58075	8.725783	marine	water	lab	incubation	plastic	ldpe	pe	aliphatic	0	60	late	30	35	ambient	autumn	341F_806R	powersoil
De2019s020	Delacuvellerie	42.58075	8.725783	marine	water	lab	incubation	plastic	ldpe	pe	aliphatic	0	60	late	30	35	ambient	autumn	341F_806R	powersoil
De2019s011	Delacuvellerie	42.58075	8.725783	marine	sediment	lab	incubation	plastic	pet	pet	other plastic	0	60	late	30	35	ambient	autumn	341F_806R	powersoil
De2019s014	Delacuvellerie	42.58075	8.725783	marine	water	lab	incubation	plastic	pet	pet	other plastic	0	60	late	30	35	ambient	autumn	341F_806R	powersoil
De2019s003	Delacuvellerie	42.58075	8.725783	marine	water	field	collection	plastic	plastic	plastic	unknown plastic	0	unknown	collection	20	38	ambient	autumn	341F_806R	powersoil
De2019s004	Delacuvellerie	42.58075	8.725783	marine	water	field	collection	plastic	plastic	plastic	unknown plastic	0	unknown	collection	20	38	ambient	autumn	341F_806R	powersoil
De2019s005	Delacuvellerie	42.58075	8.725783	marine	water	field	collection	plastic	plastic	plastic	unknown plastic	0	unknown	collection	20	38	ambient	autumn	341F_806R	powersoil
De2019s006	Delacuvellerie	42.58075	8.725783	marine	water	field	collection	plastic	plastic	plastic	unknown plastic	0	unknown	collection	20	38	ambient	autumn	341F_806R	powersoil
De2019s007	Delacuvellerie	42.58075	8.725783	marine	sediment	field	collection	plastic	plastic	plastic	unknown plastic	0	unknown	collection	20	38	ambient	autumn	341F_806R	powersoil
De2019s008	Delacuvellerie	42.58075	8.725783	marine	sediment	field	collection	plastic	plastic	plastic	unknown plastic	0	unknown	collection	20	38	ambient	autumn	341F_806R	powersoil
De2019s009	Delacuvellerie	42.58075	8.725783	marine	sediment	field	collection	plastic	plastic	plastic	unknown plastic	0	unknown	collection	20	38	ambient	autumn	341F_806R	powersoil
De2019s023	Delacuvellerie	42.58075	8.725783	marine	water	lab	incubation	plastic	ps	ps	other plastic	0	60	late	30	35	ambient	autumn	341F_806R	powersoil
De2019s001	Delacuvellerie	42.58075	8.725783	marine	sediment	field	collection	sediment	sediment	sediment	biofilm	5	unknown	collection	20	38	ambient	autumn	341F_806R	powersoil
De2019s002	Delacuvellerie	42.58075	8.725783	marine	sediment	field	collection	sediment	sediment	sediment	biofilm	5	unknown	collection	20	38	ambient	autumn	341F_806R	powersoil
De2019s010	Delacuvellerie	42.58075	8.725783	marine	sediment	field	collection	sediment	sediment	sediment	biofilm	5	unknown	collection	20	38	ambient	autumn	341F_806R	powersoil
De2019s017	Delacuvellerie	42.58075	8.725783	marine	sediment	field	collection	sediment	sediment	sediment	biofilm	5	unknown	collection	20	38	ambient	autumn	341F_806R	powersoil
De2019s021	Delacuvellerie	42.58075	8.725783	marine	sediment	lab	incubation	sediment	sediment	sediment	biofilm	0	60	late	30	35	ambient	autumn	341F_806R	powersoil
De2019s022	Delacuvellerie	42.58075	8.725783	marine	sediment	lab	incubation	sediment	sediment	sediment	biofilm	0	60	late	30	35	ambient	autumn	341F_806R	powersoil
Ob2018s153	OberbeckmannB	54.18053	12.08722	aquatic	water	field	control	blank	control	blank	blank	0	unknown	collection	18.3	13.45	ambient	unknown	515F_806R	phenol_chlorofom
Ob2018s154	OberbeckmannB	54.18053	12.08722	aquatic	water	field	control	blank	control	blank	blank	0	unknown	collection	18.3	13.45	ambient	unknown	515F_806R	phenol_chlorofom
Ob2018s004	OberbeckmannB	54.18053	12.08722	aquatic	water	field	incubation	organic	wood	organic	planktonic	0	14	late	18.3	13.45	ambient	autumn	515F_806R	phenol_chlorofom
Ob2018s005	OberbeckmannB	54.18053	12.08722	aquatic	water	field	incubation	organic	wood	organic	planktonic	0	14	late	18.3	13.45	ambient	autumn	515F_806R	phenol_chlorofom
Ob2018s006	OberbeckmannB	54.18053	12.08722	aquatic	water	field	incubation	organic	wood	organic	planktonic	0	14	late	18.3	13.45	ambient	autumn	515F_806R	phenol_chlorofom
Ob2018s013	OberbeckmannB	54.18053	12.08722	aquatic	water	field	incubation	organic	wood	organic	planktonic	0	14	late	15.2	0	ambient	spring	515F_806R	phenol_chlorofom
Ob2018s015	OberbeckmannB	54.18053	12.08722	aquatic	water	field	incubation	organic	wood	organic	planktonic	0	14	late	15.2	0	ambient	spring	515F_806R	phenol_chlorofom
Ob2018s016	OberbeckmannB	54.18053	12.08722	aquatic	water	field	incubation	organic	wood	organic	planktonic	0	14	late	15.2	0	ambient	spring	515F_806R	phenol_chlorofom
Ob2018s023	OberbeckmannB	54.18053	12.08722	aquatic	water	field	incubation	organic	wood	organic	planktonic	0	14	late	14.75	0	ambient	spring	515F_806R	phenol_chlorofom
Ob2018s024	OberbeckmannB	54.18053	12.08722	aquatic	water	field	incubation	organic	wood	organic	planktonic	0	14	late	14.75	0	ambient	spring	515F_806R	phenol_chlorofom
Ob2018s026	OberbeckmannB	54.18053	12.08722	aquatic	water	field	incubation	organic	wood	organic	planktonic	0	14	late	14.75	0	ambient	spring	515F_806R	phenol_chlorofom
Ob2018s138	OberbeckmannB	54.146199	11.843429	aquatic	water	field	incubation	organic	wood	organic	planktonic	0	14	late	17.4	14.7	ambient	autumn	515F_806R	phenol_chlorofom
Ob2018s139	OberbeckmannB	54.146199	11.843429	aquatic	water	field	incubation	organic	wood	organic	planktonic	0	14	late	17.4	14.7	ambient	autumn	515F_806R	phenol_chlorofom
Ob2018s141	OberbeckmannB	54.146199	11.843429	aquatic	water	field	incubation	organic	wood	organic	planktonic	0	14	late	17.4	14.7	ambient	autumn	515F_806R	phenol_chlorofom
Ob2018s142	OberbeckmannB	54.106033	12.096183	aquatic	water	field	incubation	organic	wood	organic	planktonic	0	14	late	17.95	10.05	ambient	autumn	515F_806R	phenol_chlorofom
Ob2018s143	OberbeckmannB	54.106033	12.096183	aquatic	water	field	incubation	organic	wood	organic	planktonic	0	14	late	17.95	10.05	ambient	autumn	515F_806R	phenol_chlorofom
Ob2018s144	OberbeckmannB	54.106033	12.096183	aquatic	water	field	incubation	organic	wood	organic	planktonic	0	14	late	17.95	10.05	ambient	autumn	515F_806R	phenol_chlorofom
Ob2018s145	OberbeckmannB	54.09725	12.1513	aquatic	water	field	incubation	organic	wood	organic	planktonic	0	14	late	17.6	6.55	ambient	autumn	515F_806R	phenol_chlorofom
Ob2018s146	OberbeckmannB	54.09725	12.1513	aquatic	water	field	incubation	organic	wood	organic	planktonic	0	14	late	17.6	6.55	ambient	autumn	515F_806R	phenol_chlorofom
Ob2018s147	OberbeckmannB	54.09725	12.1513	aquatic	water	field	incubation	organic	wood	organic	planktonic	0	14	late	17.6	6.55	ambient	autumn	515F_806R	phenol_chlorofom
Ob2018s148	OberbeckmannB	54.18308	12.0954	aquatic	water	field	incubation	organic	wood	organic	planktonic	0	14	late	17	13.45	ambient	autumn	515F_806R	phenol_chlorofom
Ob2018s149	OberbeckmannB	54.18308	12.0954	aquatic	water	field	incubation	organic	wood	organic	planktonic	0	14	late	17	13.45	ambient	autumn	515F_806R	phenol_chlorofom
Ob2018s150	OberbeckmannB	54.18308	12.0954	aquatic	water	field	incubation	organic	wood	organic	planktonic	0	14	late	17	13.45	ambient	autumn	515F_806R	phenol_chlorofom
Ob2018s007	OberbeckmannB	51.761944	1.267222	aquatic	water	field	incubation	plastic	pe	pe	aliphatic	0	14	late	15.2	0	ambient	spring	515F_806R	phenol_chlorofom
Ob2018s008	OberbeckmannB	51.761944	1.267222	aquatic	water	field	incubation	plastic	pe	pe	aliphatic	0	14	late	15.2	0	ambient	spring	515F_806R	phenol_chlorofom
Ob2018s009	OberbeckmannB	51.761944	1.267222	aquatic	water	field	incubation	plastic	pe	pe	aliphatic	0	14	late	15.2	0	ambient	spring	515F_806R	phenol_chlorofom
Ob2018s017	OberbeckmannB	51.761944	1.267222	aquatic	water	field	incubation	plastic	pe	pe	aliphatic	0	14	late	14.75	0	ambient	spring	515F_806R	phenol_chlorofom
Ob2018s018	OberbeckmannB	51.761944	1.267222	aquatic	water	field	incubation	plastic	pe	pe	aliphatic	0	14	late	14.75	0	ambient	spring	515F_806R	phenol_chlorofom
Ob2018s019	OberbeckmannB	51.761944	1.267222	aquatic	water	field	incubation	plastic	pe	pe	aliphatic	0	14	late	14.75	0	ambient	spring	515F_806R	phenol_chlorofom
Ob2018s105	OberbeckmannB	54.146199	11.843429	aquatic	water	field	incubation	plastic	pe	pe	aliphatic	0	14	late	17.4	14.7	ambient	autumn	515F_806R	phenol_chlorofom
Ob2018s106	OberbeckmannB	54.146199	11.843429	aquatic	water	field	incubation	plastic	pe	pe	aliphatic	0	14	late	17.4	14.7	ambient	autumn	515F_806R	phenol_chlorofom
Ob2018s108	OberbeckmannB	54.146199	11.843429	aquatic	water	field	incubation	plastic	pe	pe	aliphatic	0	14	late	17.4	14.7	ambient	autumn	515F_806R	phenol_chlorofom
Ob2018s109	OberbeckmannB	54.106033	12.096183	aquatic	water	field	incubation	plastic	pe	pe	aliphatic	0	14	late	17.95	10.05	ambient	autumn	515F_806R	phenol_chlorofom
Ob2018s110	OberbeckmannB	54.106033	12.096183	aquatic	water	field	incubation	plastic	pe	pe	aliphatic	0	14	late	17.95	10.05	ambient	autumn	515F_806R	phenol_chlorofom
Ob2018s111	OberbeckmannB	54.106033	12.096183	aquatic	water	field	incubation	plastic	pe	pe	aliphatic	0	14	late	17.95	10.05	ambient	autumn	515F_806R	phenol_chlorofom
Ob2018s112	OberbeckmannB	54.09725	12.1513	aquatic	water	field	incubation	plastic	pe	pe	aliphatic	0	14	late	17.6	6.55	ambient	autumn	515F_806R	phenol_chlorofom
Ob2018s113	OberbeckmannB	54.09725	12.1513	aquatic	water	field	incubation	plastic	pe	pe	aliphatic	0	14	late	17.6	6.55	ambient	autumn	515F_806R	phenol_chlorofom
Ob2018s114	OberbeckmannB	54.09725	12.1513	aquatic	water	field	incubation	plastic	pe	pe	aliphatic	0	14	late	17.6	6.55	ambient	autumn	515F_806R	phenol_chlorofom
Ob2018s115	OberbeckmannB	54.18308	12.0954	aquatic	water	field	incubation	plastic	pe	pe	aliphatic	0	14	late	17	13.45	ambient	autumn	515F_806R	phenol_chlorofom
Ob2018s116	OberbeckmannB	54.18308	12.0954	aquatic	water	field	incubation	plastic	pe	pe	aliphatic	0	14	late	17	13.45	ambient	autumn	515F_806R	phenol_chlorofom
Ob2018s117	OberbeckmannB	54.18308	12.0954	aquatic	water	field	incubation	plastic	pe	pe	aliphatic	0	14	late	17	13.45	ambient	autumn	515F_806R	phenol_chlorofom
Ob2018s119	OberbeckmannB	54.18053	12.08722	aquatic	water	field	incubation	plastic	pe	pe	aliphatic	0	14	late	18.3	13.45	ambient	autumn	515F_806R	phenol_chlorofom
Ob2018s120	OberbeckmannB	54.18053	12.08722	aquatic	water	field	incubation	plastic	pe	pe	aliphatic	0	14	late	18.3	13.45	ambient	autumn	515F_806R	phenol_chlorofom
